char_id,vn_id,role
35099,2398,primary
35099,8739,primary
35100,1279,primary
35100,2398,primary
35100,8739,primary
35101,1279,primary
35101,6959,primary
35101,8739,primary
35102,6959,primary
35103,1279,primary
35103,6959,primary
35103,8739,primary
35104,1279,primary
35104,6959,primary
35104,8739,primary
35105,1279,primary
35105,8739,primary
35106,8435,appears
35106,12392,appears
35107,4787,primary
35108,4787,primary
35109,7021,primary
35110,11056,primary
35111,7021,primary
35112,4789,main
35112,7489,main
35113,7021,primary
35114,11056,side
35115,7021,primary
35116,11056,side
35117,7021,primary
35118,4789,primary
35118,4790,primary
35118,7489,primary
35119,7021,primary
35120,4789,primary
35120,7489,primary
35121,4789,primary
35121,7489,primary
35122,4789,primary
35122,7489,primary
35123,648,side
35123,1756,side
35123,2016,appears
35123,3971,primary
35124,3971,primary
35125,8200,primary
35126,8200,primary
35127,1377,main
35127,1377,main
35128,1377,primary
35128,1377,primary
35129,1377,primary
35129,1377,primary
35130,1377,primary
35130,1377,primary
35131,1377,primary
35131,1377,primary
35132,1377,primary
35132,1377,primary
35133,1377,primary
35133,1377,primary
35134,1377,side
35134,1377,side
35135,1377,side
35135,1377,side
35136,17915,primary
35137,17915,primary
35138,17915,primary
35139,17915,primary
35140,17915,primary
35141,17915,side
35142,17915,primary
35143,1097,primary
35144,1097,primary
35145,1097,primary
35146,1097,primary
35147,1097,side
35148,1097,side
35149,1951,primary
35150,1951,primary
35151,1951,primary
35152,1951,main
35153,1951,main
35154,1951,side
35155,548,appears
35155,1951,side
35156,1951,side
35157,1951,side
35158,1951,side
35159,1951,side
35160,3971,side
35161,3971,primary
35162,305,primary
35163,305,primary
35164,305,primary
35165,305,primary
35166,17828,main
35167,17828,main
35168,17828,primary
35169,17828,primary
35170,17828,primary
35171,16851,primary
35172,16851,primary
35173,16851,primary
35174,16851,primary
35175,16560,primary
35175,18907,primary
35175,22303,primary
35176,16560,primary
35176,18907,primary
35176,22303,primary
35177,16560,primary
35177,18907,primary
35177,22303,appears
35178,11056,main
35179,17729,primary
35180,17729,primary
35181,17729,primary
35182,17729,main
35183,17729,primary
35184,16261,side
35185,16261,side
35186,16261,side
35187,16261,appears
35188,16261,side
35189,6438,appears
35189,16261,side
35190,5313,primary
35191,5313,primary
35192,5313,primary
35193,1177,primary
35194,1177,primary
35195,1177,primary
35195,4777,primary
35196,1177,primary
35197,1177,primary
35198,1177,primary
35199,1177,main
35200,1177,side
35201,1177,side
35202,1177,side
35203,1177,side
35203,4777,primary
35204,17839,primary
35204,18769,primary
35204,22208,primary
35205,17839,primary
35205,22208,primary
35206,17839,primary
35206,18769,primary
35206,22208,primary
35207,17839,primary
35207,18769,primary
35207,22208,primary
35208,17839,primary
35208,18769,primary
35209,17839,primary
35209,18769,primary
35210,17839,primary
35211,17839,primary
35212,17839,primary
35212,18769,primary
35212,22208,primary
35213,17839,primary
35214,17839,primary
35214,18769,primary
35214,22208,primary
35215,3496,primary
35216,3496,primary
35217,3496,primary
35218,3496,primary
35219,3496,primary
35220,9645,primary
35221,9645,primary
35222,9645,primary
35223,9645,primary
35224,9645,primary
35225,9645,primary
35226,6766,primary
35227,6766,primary
35228,6766,primary
35229,6766,primary
35230,6766,primary
35231,6766,primary
35232,6352,primary
35233,6352,primary
35234,6352,primary
35235,6352,primary
35236,6352,primary
35237,5247,main
35238,5247,primary
35239,5247,primary
35240,5247,primary
35241,5247,primary
35242,5247,primary
35243,5247,primary
35244,2215,primary
35245,2215,primary
35246,2215,side
35247,2215,side
35248,2304,primary
35249,2304,primary
35250,2304,primary
35251,2304,primary
35252,2304,side
35253,3971,side
35254,3971,side
35255,3971,side
35256,3971,side
35257,3971,side
35258,13912,side
35258,17959,side
35259,3767,side
35259,5412,side
35259,7065,side
35259,9754,side
35259,14270,side
35260,551,primary
35261,551,primary
35262,551,primary
35263,551,side
35264,551,side
35265,551,side
35266,4787,main
35267,2267,primary
35267,7488,primary
35268,2267,primary
35268,6367,appears
35268,7488,primary
35269,2267,main
35269,3381,main
35269,6367,main
35269,7488,main
35270,16852,main
35271,2870,primary
35272,2870,side
35273,2870,side
35274,2870,side
35275,5544,appears
35275,5545,primary
35276,5545,primary
35277,5545,primary
35278,5545,primary
35279,5545,primary
35280,16743,primary
35281,5545,primary
35282,5545,side
35283,5545,side
35284,5544,appears
35284,5545,side
35285,5545,side
35286,5545,side
35287,5951,primary
35287,17964,side
35287,18001,primary
35288,5951,primary
35288,17964,side
35288,18001,primary
35289,5951,primary
35289,17964,side
35289,18001,side
35290,4042,primary
35291,4042,primary
35292,5951,primary
35292,17964,side
35292,18001,side
35293,5951,primary
35293,17964,side
35293,18001,side
35294,4042,primary
35295,5951,primary
35295,17964,side
35295,18001,side
35296,4042,primary
35297,5951,primary
35297,17964,side
35297,18001,side
35298,4042,primary
35299,4042,primary
35300,4042,primary
35301,4042,side
35302,4042,side
35303,4042,main
35304,5379,primary
35305,5379,primary
35306,4486,primary
35306,4814,primary
35307,5379,primary
35308,4486,primary
35308,4814,primary
35309,4486,primary
35309,4814,primary
35310,5379,primary
35312,5379,main
35313,5379,main
35314,16905,main
35315,16658,primary
35316,16658,main
35317,16658,primary
35318,16658,primary
35319,10793,side
35320,10793,side
35321,10793,side
35322,10793,side
35323,13837,primary
35324,13837,primary
35325,13837,primary
35326,13837,primary
35327,13837,primary
35328,13837,primary
35329,13837,primary
35330,6273,primary
35330,6275,primary
35331,6273,primary
35331,6275,primary
35332,6273,primary
35332,6275,primary
35333,6273,primary
35333,6275,primary
35334,6273,primary
35334,6275,primary
35335,6273,primary
35335,6275,primary
35336,6273,side
35336,6275,side
35337,14866,main
35338,14866,side
35339,14282,side
35340,14282,side
35341,14282,side
35342,6579,side
35343,6579,side
35344,6579,side
35345,6579,side
35346,14282,side
35347,14282,side
35348,2684,primary
35349,14282,side
35350,14282,side
35351,14282,side
35352,14282,side
35352,15074,primary
35352,18908,appears
35353,14282,side
35354,14282,primary
35355,8290,main
35355,8300,primary
35355,8486,primary
35356,2684,main
35357,2684,primary
35358,561,side
35358,562,side
35358,20431,primary
35359,2684,primary
35360,2684,primary
35361,14282,primary
35362,14282,primary
35363,16560,primary
35363,18907,primary
35363,22303,side
35364,3330,side
35365,8300,main
35365,8486,primary
35366,14282,primary
35367,14282,primary
35367,15074,primary
35368,7041,main
35368,18487,primary
35368,25379,main
35369,7041,main
35369,18487,primary
35369,25379,main
35370,7041,primary
35370,18487,main
35371,7041,primary
35371,18487,main
35372,7041,side
35372,25379,side
35373,7041,side
35374,7041,side
35374,18487,primary
35374,25379,side
35375,7041,primary
35376,7041,side
35377,14833,primary
35378,14833,primary
35379,2684,primary
35380,14833,primary
35381,14833,primary
35382,14833,primary
35383,14833,primary
35384,15073,primary
35385,15073,primary
35386,15073,primary
35387,15073,primary
35388,15073,primary
35389,15074,primary
35390,4399,primary
35391,15074,primary
35392,4399,primary
35393,17941,primary
35394,17941,primary
35395,17941,primary
35396,17941,primary
35397,17941,primary
35398,1539,primary
35399,1539,primary
35400,1539,main
35401,11569,primary
35402,11569,primary
35403,11569,primary
35404,11569,primary
35405,11569,side
35406,11569,side
35407,11569,main
35408,4180,primary
35408,6261,primary
35409,6261,primary
35410,6261,primary
35411,6261,primary
35412,6261,primary
35412,15655,appears
35413,6261,primary
35413,15655,appears
35414,6261,side
35415,6261,side
35416,4180,side
35416,6261,side
35417,6261,side
35418,6261,side
35419,6261,side
35420,6261,side
35421,6261,side
35422,6261,appears
35423,6261,side
35424,6261,appears
35425,6261,appears
35426,6261,appears
35427,2684,primary
35428,2684,primary
35429,2684,side
35430,2684,side
35431,2684,side
35432,2684,primary
35433,2684,side
35434,297,main
35435,297,main
35436,297,primary
35437,297,primary
35438,15297,primary
35439,297,primary
35440,15297,primary
35441,15297,primary
35442,15297,primary
35443,15297,primary
35444,17972,primary
35445,17972,primary
35446,17972,primary
35447,6261,side
35448,6261,side
35449,6261,side
35449,15655,appears
35450,6261,side
35451,4180,appears
35451,6261,side
35452,6261,appears
35453,543,primary
35453,544,primary
35454,6261,side
35455,543,primary
35456,6261,side
35457,6261,side
35458,543,primary
35459,6261,side
35460,543,primary
35461,543,primary
35462,2083,main
35463,543,primary
35464,543,primary
35464,544,primary
35465,543,side
35465,544,primary
35466,543,side
35467,543,side
35467,544,primary
35468,2083,primary
35469,2083,primary
35470,2083,primary
35471,2083,primary
35472,2083,primary
35473,2083,side
35474,2083,side
35475,2083,side
35476,2083,side
35477,2353,primary
35477,4837,primary
35478,2353,primary
35478,4837,primary
35479,2353,primary
35479,4837,primary
35480,2353,primary
35480,4837,primary
35481,2353,primary
35481,4837,primary
35482,2353,side
35482,4837,side
35483,2353,side
35484,4837,side
35485,2353,side
35485,4837,side
35486,2353,side
35486,4837,side
35487,562,side
35488,2353,side
35489,2353,side
35490,17971,primary
35491,17971,primary
35492,17939,primary
35493,17939,side
35494,17875,primary
35495,17875,primary
35496,17875,primary
35497,5848,main
35498,5848,primary
35499,5848,primary
35500,5951,primary
35500,17964,side
35500,18001,side
35501,5951,primary
35501,17964,side
35501,18001,side
35502,5951,primary
35502,17964,side
35502,18001,side
35503,5951,primary
35503,17964,side
35503,18001,side
35504,5951,primary
35504,17964,side
35504,18001,side
35505,5951,primary
35505,17964,side
35505,18001,side
35506,5951,primary
35506,17964,side
35506,18001,side
35507,5951,primary
35507,17964,side
35507,18001,side
35508,5951,primary
35508,17964,side
35508,18001,side
35509,5951,primary
35509,17964,side
35509,18001,side
35510,17964,primary
35510,18001,side
35510,22441,primary
35511,5160,primary
35512,17391,main
35512,22731,main
35513,11193,main
35514,11193,primary
35515,11193,primary
35516,11193,primary
35517,11193,primary
35518,11193,primary
35519,11193,side
35520,11193,side
35521,11193,side
35522,4614,main
35523,4614,primary
35524,4614,primary
35525,4614,primary
35526,4614,primary
35527,4614,primary
35528,4614,primary
35529,4614,primary
35530,4614,primary
35531,4614,primary
35532,4614,primary
35533,4614,primary
35534,4614,primary
35535,4614,primary
35536,4614,primary
35537,4614,side
35538,4614,side
35539,4614,side
35540,4614,appears
35541,4614,side
35542,4614,appears
35543,4614,side
35544,4614,appears
35545,4614,side
35546,4614,side
35547,4614,side
35548,4614,side
35549,4614,side
35550,4614,side
35551,4614,side
35552,13418,primary
35553,13418,primary
35554,13418,primary
35555,13418,primary
35556,13418,primary
35557,13418,side
35558,13418,main
35559,453,main
35560,15734,side
35561,15734,side
35562,13242,main
35563,2552,primary
35564,2552,primary
35565,2552,primary
35566,2552,side
35567,2552,side
35568,2552,side
35569,2552,side
35570,3841,primary
35571,3841,main
35572,3841,primary
35573,3326,primary
35574,3326,primary
35575,3326,primary
35576,3326,primary
35577,3326,primary
35578,3326,side
35579,3326,side
35580,3326,side
35581,3326,side
35582,3326,side
35583,3326,main
35584,17964,primary
35584,18001,side
35584,22441,side
35585,17964,primary
35585,18001,side
35585,22441,primary
35586,17964,primary
35586,18001,side
35586,22441,side
35587,17964,primary
35587,18001,side
35587,22441,side
35588,17964,primary
35588,18001,side
35588,22441,primary
35589,17964,primary
35589,18001,side
35589,22441,side
35590,17964,primary
35590,18001,side
35591,3377,primary
35592,3377,main
35593,3203,main
35594,3203,primary
35595,3203,primary
35596,3377,primary
35597,3203,side
35598,3203,side
35599,3203,primary
35600,3203,primary
35601,3203,side
35602,3203,side
35603,3203,side
35604,3377,primary
35605,3203,primary
35606,7095,primary
35607,3203,side
35608,3203,side
35609,3203,side
35610,3377,primary
35611,3377,primary
35612,3377,primary
35613,1904,main
35614,4860,primary
35615,4860,primary
35616,1904,main
35617,4860,primary
35618,4860,primary
35619,4860,primary
35620,15734,side
35621,4860,primary
35622,4860,primary
35623,4860,primary
35624,1904,side
35625,1904,side
35626,4860,primary
35627,4860,primary
35628,18012,main
35629,1904,side
35630,1904,primary
35631,1904,side
35632,1904,primary
35633,1904,primary
35634,1904,side
35635,1904,side
35636,1904,primary
35637,17433,primary
35638,17433,primary
35639,17433,primary
35640,17433,primary
35641,17433,primary
35642,17433,primary
35643,17433,primary
35644,17827,primary
35645,17827,primary
35646,17827,primary
35647,17827,primary
35648,487,side
35648,1414,appears
35648,7360,primary
35648,7361,primary
35648,14022,appears
35648,20802,side
35649,487,side
35649,889,appears
35649,7360,primary
35649,7361,main
35649,20802,side
35650,7361,primary
35652,2045,side
35653,2045,primary
35654,7361,side
35657,7361,side
35658,7095,primary
35659,2515,main
35660,2029,primary
35661,2029,primary
35662,2029,main
35663,2029,primary
35664,7095,primary
35665,284,main
35665,3100,main
35666,284,primary
35666,1111,appears
35666,3100,primary
35667,284,primary
35667,1111,appears
35667,3100,primary
35668,411,main
35669,18015,main
35670,18015,primary
35671,9537,primary
35672,9530,primary
35673,5196,main
35674,5196,primary
35675,5196,primary
35676,5195,primary
35677,18011,main
35678,18011,primary
35679,17843,primary
35679,19810,appears
35679,21675,primary
35680,17843,primary
35680,19810,appears
35680,21675,primary
35681,17843,primary
35681,19810,appears
35681,21675,primary
35682,17843,primary
35682,19810,appears
35682,21675,primary
35683,15734,side
35684,15734,side
35685,17964,primary
35685,18001,side
35686,17964,primary
35686,18001,side
35687,15734,side
35688,17964,primary
35688,18001,side
35688,22441,primary
35689,17964,primary
35689,18001,side
35689,22441,main
35690,3719,primary
35691,17964,primary
35691,18001,side
35691,22441,primary
35692,17964,primary
35692,18001,side
35693,17964,primary
35693,18001,side
35694,15734,side
35695,15734,side
35696,3719,primary
35697,15734,side
35698,15734,side
35699,15734,primary
35700,15734,primary
35700,18908,appears
35701,15734,primary
35702,15734,primary
35703,15734,primary
35703,18908,appears
35704,14810,main
35704,16464,main
35705,14810,primary
35705,16464,side
35706,14810,primary
35706,16464,side
35707,14810,primary
35707,16464,side
35708,14810,side
35708,16464,primary
35709,14810,side
35709,16464,primary
35710,14810,side
35710,16464,primary
35711,14810,side
35711,16464,side
35712,16464,side
35713,536,primary
35714,4275,main
35714,4832,primary
35714,8172,side
35715,4275,main
35715,4832,primary
35715,6029,side
35715,8172,appears
35715,11135,primary
35716,4275,side
35717,4275,primary
35717,4832,side
35717,6029,side
35718,4275,primary
35718,4832,side
35719,4275,primary
35719,4832,side
35720,4275,primary
35721,4275,primary
35721,4832,side
35721,6029,side
35722,4275,primary
35722,4832,side
35722,6029,side
35722,8172,side
35722,8173,appears
35723,4275,side
35724,4275,side
35725,13994,main
35726,13994,primary
35727,13994,primary
35728,13994,primary
35729,13994,primary
35730,13994,primary
35731,17998,primary
35732,17998,primary
35733,17998,primary
35734,17974,primary
35735,17974,primary
35736,17974,primary
35737,17974,primary
35738,14263,primary
35739,14263,primary
35740,14263,primary
35741,14263,primary
35742,14263,primary
35743,536,primary
35744,14263,primary
35745,14263,side
35746,14263,side
35747,14263,side
35748,14263,side
35749,14263,side
35750,14263,side
35751,14263,side
35752,536,side
35753,17849,primary
35754,536,primary
35755,536,primary
35756,536,primary
35757,536,side
35758,17849,primary
35759,17849,side
35760,17849,side
35761,597,main
35762,18023,main
35763,18023,primary
35764,18023,primary
35765,18023,primary
35766,379,primary
35767,379,primary
35768,3200,side
35769,3200,side
35770,3833,primary
35771,3833,primary
35772,18012,primary
35773,18012,primary
35774,18019,main
35775,7830,primary
35776,15943,primary
35777,15943,primary
35778,15943,primary
35779,15943,primary
35780,15943,primary
35781,16461,primary
35782,16461,primary
35783,16461,primary
35784,16494,primary
35785,16494,primary
35786,16494,primary
35787,16494,primary
35788,16717,side
35789,16717,side
35790,16717,main
35791,16717,primary
35792,16717,side
35793,16717,side
35794,16750,primary
35795,16750,primary
35796,1978,main
35796,1979,main
35797,1978,side
35797,1979,side
35798,1978,side
35798,1979,primary
35799,1978,primary
35799,1979,primary
35800,1978,primary
35800,1979,primary
35801,1978,primary
35801,1979,primary
35802,1978,primary
35802,1979,primary
35803,597,primary
35804,1978,primary
35804,1979,primary
35805,1978,primary
35805,1979,primary
35806,597,side
35807,597,side
35808,597,side
35809,597,side
35812,597,side
35815,597,side
35816,597,side
35817,597,side
35818,597,side
35819,597,side
35820,597,side
35821,597,side
35822,597,appears
35823,17148,primary
35824,16893,primary
35825,16893,side
35826,251,primary
35827,251,primary
35828,251,primary
35829,251,primary
35830,251,primary
35831,251,side
35832,15842,primary
35842,251,side
35843,251,side
35844,251,side
35845,251,side
35846,251,side
35847,14869,main
35848,251,appears
35849,251,appears
35850,14869,primary
35851,14869,primary
35852,14869,primary
35853,14869,primary
35854,14610,main
35855,17797,primary
35856,7096,primary
35857,17797,primary
35858,17797,primary
35859,17797,primary
35860,17798,primary
35861,17798,primary
35862,17798,primary
35863,17798,primary
35864,17798,primary
35865,7096,primary
35866,17798,primary
35867,17798,primary
35868,17798,primary
35869,7096,primary
35870,18001,primary
35871,18001,primary
35872,18001,primary
35873,18001,primary
35874,7096,primary
35875,18001,primary
35876,18001,primary
35877,18001,primary
35878,18001,primary
35879,18001,primary
35880,18001,primary
35881,7096,primary
35882,15253,main
35883,15253,primary
35884,15253,primary
35885,15253,primary
35886,15253,primary
35887,249,primary
35888,249,primary
35889,249,primary
35890,15253,primary
35891,249,primary
35892,249,side
35893,249,side
35894,15253,primary
35895,249,main
35896,15253,side
35897,15253,side
35898,15253,side
35899,15253,side
35900,15253,side
35901,15253,side
35902,15253,side
35903,15253,side
35904,15253,side
35905,16032,side
35905,20277,side
35906,14237,main
35907,7096,primary
35908,7096,primary
35909,7096,primary
35910,7096,main
35910,18282,main
35911,17156,primary
35912,17156,primary
35913,17156,primary
35914,17156,primary
35915,17156,primary
35916,12545,side
35917,5403,primary
35918,5403,primary
35919,5403,primary
35920,5403,primary
35921,5403,side
35922,5403,side
35923,5403,side
35924,5403,side
35925,5403,main
35926,5403,primary
35927,5403,side
35928,5403,side
35929,5403,side
35930,5403,side
35931,5403,appears
35932,5403,side
35933,5403,side
35934,5403,side
35935,5403,appears
35936,5403,appears
35937,5403,appears
35938,5403,appears
35939,1980,main
35940,4894,side
35941,4894,side
35942,4894,side
35943,4894,side
35944,4894,side
35945,4894,side
35946,4894,main
35947,1980,primary
35948,1980,primary
35949,1980,primary
35950,1980,primary
35951,1980,primary
35952,1980,primary
35953,1980,primary
35954,1980,primary
35955,567,main
35956,567,primary
35956,601,appears
35957,567,primary
35958,567,primary
35959,567,side
35960,567,side
35961,567,side
35962,567,side
35963,567,side
35964,11270,primary
35965,11270,primary
35966,1703,primary
35966,2424,side
35967,1703,primary
35967,2102,side
35968,1703,primary
35968,2424,side
35969,1703,primary
35969,2102,appears
35970,16951,primary
35971,16951,side
35972,16951,side
35973,16951,side
35974,16951,side
35975,16951,side
35976,16951,side
35977,16951,side
35978,16951,side
35979,16951,side
35980,16951,side
35981,16951,side
35982,16951,side
35983,16951,side
35984,2102,primary
35985,2102,primary
35986,1703,main
35986,2102,main
35986,2424,main
35987,2102,appears
35987,2424,primary
35988,2424,primary
35989,3815,primary
35990,3815,primary
35991,3815,side
35992,606,main
35993,606,primary
35994,606,primary
35995,606,primary
35996,606,primary
35997,606,primary
35998,1873,main
35999,606,primary
36000,606,side
36001,606,side
36002,1873,primary
36003,1873,primary
36004,1873,primary
36005,1873,primary
36006,1873,primary
36007,1873,primary
36008,1873,side
36009,1873,side
36010,1873,side
36011,1873,side
36012,1873,side
36013,1873,side
36014,2611,main
36015,2611,primary
36016,2611,side
36017,2611,primary
36018,2611,primary
36019,2611,side
36020,17742,primary
36020,20218,primary
36021,17742,primary
36021,20218,primary
36022,17742,primary
36022,20218,primary
36023,17742,primary
36023,20218,primary
36024,17742,primary
36024,20218,primary
36025,17969,primary
36026,17969,primary
36027,17969,primary
36028,17969,primary
36029,500,main
36030,500,primary
36031,500,side
36032,500,side
36033,500,appears
36034,500,side
36035,500,side
36036,500,side
36037,500,side
36038,500,side
36039,500,side
36040,500,side
36041,4645,main
36042,4645,primary
36043,4645,primary
36044,4645,side
36045,4645,primary
36046,4645,side
36047,741,side
36047,3334,primary
36047,3337,primary
36047,4827,primary
36047,6019,appears
36048,741,appears
36048,3334,primary
36049,5544,main
36050,5544,side
36051,5544,primary
36052,5544,primary
36053,5544,primary
36054,5544,side
36055,5544,side
36056,5544,side
36057,5544,primary
36058,5544,side
36059,5544,side
36060,4459,primary
36061,4459,primary
36063,4459,primary
36064,4459,primary
36065,4459,primary
36066,4459,side
36067,741,primary
36068,741,primary
36068,2322,appears
36069,741,primary
36070,15798,primary
36071,15798,primary
36072,15798,main
36073,15798,primary
36074,15798,side
36075,15798,side
36076,16560,main
36076,18907,main
36076,22303,main
36077,17997,primary
36078,17997,primary
36079,15798,side
36080,17988,primary
36081,17988,primary
36082,17988,primary
36083,17988,primary
36084,17988,primary
36085,17988,primary
36086,17988,primary
36087,17988,primary
36088,17988,primary
36089,17988,primary
36090,17988,primary
36091,17988,primary
36092,17988,primary
36093,17988,primary
36094,15798,appears
36095,18060,main
36096,18060,primary
36097,18060,primary
36098,18060,primary
36099,18060,primary
36100,18060,side
36101,18060,side
36102,4387,primary
36103,4387,side
36104,4387,main
36105,4128,primary
36106,4128,primary
36107,4128,primary
36108,4128,primary
36109,4128,side
36110,4128,primary
36111,4128,side
36112,4129,side
36113,4810,primary
36114,4810,primary
36115,4810,primary
36116,4810,side
36117,4810,side
36118,7124,primary
36119,7124,primary
36120,7124,primary
36121,7124,primary
36122,7124,primary
36123,7124,primary
36124,16566,main
36125,10419,main
36125,12571,main
36126,10419,side
36126,12571,side
36127,10419,primary
36127,12571,primary
36128,10419,primary
36128,12571,primary
36129,10419,primary
36129,12571,primary
36130,10419,primary
36130,12571,primary
36131,10419,side
36131,12571,side
36132,10419,side
36132,12571,side
36133,10419,primary
36134,12571,primary
36135,12571,side
36136,12571,side
36137,1625,primary
36138,1625,primary
36139,1625,side
36140,1625,side
36141,1625,side
36142,1625,side
36143,1625,side
36144,2840,primary
36144,3833,side
36145,3833,side
36146,2840,main
36146,3833,main
36147,2840,primary
36148,2840,primary
36149,8486,main
36151,17874,primary
36152,1629,primary
36152,1713,primary
36152,1805,primary
36152,16057,primary
36153,1629,primary
36153,1713,primary
36153,1805,primary
36153,16057,primary
36154,1629,primary
36154,1713,primary
36154,1805,primary
36154,16057,primary
36155,1629,primary
36155,1713,primary
36155,1805,primary
36155,16057,primary
36156,1629,primary
36156,1713,primary
36156,1805,primary
36156,16057,primary
36157,1805,primary
36157,16057,primary
36158,1805,primary
36158,16057,primary
36159,1707,primary
36160,1707,primary
36161,1707,primary
36162,1707,primary
36163,1707,primary
36164,1707,primary
36165,1707,primary
36166,10977,main
36167,10977,primary
36168,10977,primary
36169,10977,primary
36170,1903,main
36171,10977,primary
36172,1903,primary
36173,1903,primary
36174,17337,main
36175,1903,primary
36176,1903,primary
36177,1903,primary
36178,1903,primary
36179,1903,primary
36180,1903,primary
36181,1903,primary
36182,1903,primary
36183,1903,side
36184,1903,side
36185,1903,side
36186,1903,side
36187,1903,side
36188,1903,appears
36189,1903,appears
36190,1903,appears
36191,5743,primary
36192,5743,primary
36193,5743,primary
36194,5743,primary
36195,5743,primary
36197,5743,primary
36198,1806,main
36198,11621,main
36199,1806,primary
36199,11621,primary
36200,1806,primary
36200,11621,primary
36201,1806,primary
36201,11621,primary
36202,1806,primary
36202,11621,primary
36203,1806,primary
36203,11621,primary
36204,1806,primary
36204,11621,primary
36205,1806,side
36205,11621,side
36206,1806,side
36206,11621,side
36207,1806,side
36207,11621,side
36208,1806,side
36208,11621,primary
36209,1806,side
36209,11621,primary
36210,1806,side
36210,11621,side
36211,1806,side
36211,11621,side
36212,1806,side
36212,11621,side
36213,1806,side
36213,11621,side
36214,1806,side
36214,11621,side
36215,17564,primary
36216,17564,primary
36217,17564,primary
36218,17564,side
36219,500,appears
36220,500,appears
36221,500,appears
36222,500,side
36223,500,appears
36224,500,appears
36225,500,appears
36226,500,appears
36227,500,side
36228,500,side
36229,500,side
36230,500,side
36231,500,side
36232,500,side
36233,500,side
36234,500,appears
36235,500,side
36236,500,appears
36237,500,appears
36238,500,appears
36239,300,main
36240,300,primary
36241,300,primary
36242,300,primary
36243,300,primary
36244,300,primary
36245,300,primary
36246,300,primary
36247,300,primary
36248,300,primary
36249,300,primary
36250,300,primary
36251,300,primary
36252,300,side
36253,300,side
36254,300,side
36255,300,side
36256,300,side
36257,300,side
36258,300,side
36259,300,side
36260,300,side
36261,300,side
36262,300,side
36263,300,side
36264,300,side
36265,300,side
36266,7095,primary
36267,7095,primary
36268,7095,primary
36269,7095,primary
36270,388,main
36271,17702,main
36272,1191,primary
36273,17702,primary
36274,17702,primary
36275,5743,primary
36276,5743,primary
36277,11197,main
36278,11197,main
36279,11197,primary
36280,388,primary
36281,388,primary
36282,388,primary
36283,388,primary
36284,388,primary
36285,388,primary
36286,388,primary
36287,388,side
36288,388,side
36289,16953,side
36290,2833,side
36291,2833,side
36292,2833,side
36293,2833,side
36294,2833,side
36295,2833,side
36296,2833,side
36297,2833,appears
36298,2833,appears
36299,2833,appears
36300,9637,side
36301,9637,side
36302,9637,side
36303,9637,side
36304,9637,side
36305,9637,side
36306,9637,side
36307,9637,side
36308,9637,side
36309,9637,main
36310,2300,appears
36310,11257,appears
36311,17980,primary
36312,17980,primary
36313,17980,primary
36314,17980,primary
36315,17980,side
36316,17980,side
36317,18048,primary
36318,18048,primary
36319,18048,primary
36320,18048,primary
36321,18048,primary
36322,17978,primary
36322,18873,side
36322,19604,side
36322,21161,side
36322,22170,primary
36322,23024,primary
36323,17978,side
36323,18873,primary
36323,19604,side
36323,21161,side
36323,22170,primary
36323,23024,primary
36324,17978,side
36324,18873,side
36324,19604,primary
36324,21161,side
36324,22170,primary
36324,23024,primary
36325,17978,side
36325,18376,appears
36325,18873,side
36325,19604,side
36325,21161,primary
36325,22170,primary
36325,22618,primary
36325,23024,primary
36326,5763,primary
36326,16409,primary
36326,16409,side
36327,5763,main
36327,16409,main
36328,10977,primary
36329,5763,primary
36330,5763,primary
36331,5763,primary
36332,5763,primary
36333,5763,primary
36334,5763,primary
36335,5763,primary
36336,5763,primary
36337,5763,primary
36338,5763,primary
36339,5763,primary
36340,5763,primary
36341,5763,primary
36342,5763,primary
36343,5763,side
36344,5763,side
36345,5763,side
36346,10968,primary
36346,12126,primary
36347,10968,primary
36347,12126,primary
36348,10968,primary
36348,12126,primary
36349,10968,primary
36349,12126,primary
36350,10968,primary
36350,12126,primary
36351,10968,side
36351,12126,primary
36352,10968,side
36352,12126,primary
36353,10968,side
36353,12126,side
36354,10968,side
36354,12126,side
36355,10968,side
36355,12126,side
36356,10968,side
36356,12126,side
36357,10968,side
36357,12126,side
36358,18045,primary
36359,17884,primary
36360,17884,primary
36361,17884,primary
36362,17895,primary
36363,18044,primary
36364,1191,primary
36365,655,primary
36366,655,primary
36367,655,primary
36368,655,primary
36369,655,primary
36370,655,side
36371,655,primary
36372,655,side
36373,655,side
36374,655,side
36375,655,side
36376,655,side
36377,655,main
36378,5327,primary
36379,5327,primary
36380,2842,primary
36381,2842,primary
36382,2842,primary
36383,2842,side
36384,2842,side
36385,2842,main
36386,13260,side
36387,3030,main
36388,11963,primary
36389,11963,primary
36390,18128,primary
36391,18128,main
36392,1191,primary
36393,5327,primary
36394,5327,primary
36395,5327,primary
36396,5327,primary
36397,5327,side
36398,5327,side
36399,5327,side
36400,5327,side
36401,5327,side
36402,5327,side
36403,6575,primary
36404,6575,primary
36405,6575,primary
36406,6575,primary
36407,6575,primary
36408,6575,primary
36409,13828,main
36409,17695,primary
36410,17695,main
36412,17728,main
36412,22559,primary
36413,17728,primary
36413,22559,primary
36414,70,side
36415,70,side
36416,1914,main
36417,1914,primary
36417,2940,primary
36417,11131,primary
36417,14294,primary
36418,1914,primary
36418,2940,primary
36418,11131,primary
36419,1914,primary
36419,2940,primary
36419,11131,primary
36420,1914,side
36421,1914,appears
36422,1914,side
36422,2940,primary
