char_id,vn_id,role
36788,17845,primary
36815,473,main
36815,561,main
36890,16133,primary
36966,18236,primary
37225,10834,side
37225,7633,side
37268,4931,primary
37725,12603,main
37979,1890,primary
38038,17865,primary
38038,23312,side
38189,12594,side
38207,14908,side
38207,18314,side
38207,21521,side
38264,5364,primary
38286,17997,primary
38852,7814,side
38852,2660,primary
38860,18219,primary
39332,18463,primary
39356,10373,primary
39360,14908,side
39524,17744,primary
39852,4755,primary
40008,5837,side
40008,3106,side
40393,1041,primary
40659,1446,side
40742,1746,side
40860,16130,primary
41130,10957,side
41150,6488,primary
41517,16132,primary
41696,6743,side
41701,6389,primary
41939,17376,side
42090,14942,primary
42220,1972,primary
42316,18834,side
42784,14534,primary
42869,18781,primary
43132,18591,primary
43440,15110,primary
43440,11984,primary
43738,268,primary
43825,7685,primary
43884,243,side
43891,243,primary
44206,347,primary
44206,1057,side
44206,6581,primary
44313,6348,primary
44366,5933,primary
44471,1191,main
44586,3018,primary
44814,19106,primary
44836,301,main
44889,1117,primary
45180,11624,primary
45211,15731,side
45244,2874,side
45274,997,primary
45420,18683,side
45462,18992,side
45462,24294,primary
45462,25699,side
45462,18990,main
45462,18397,side
45462,25694,side
45462,12402,side
45537,1329,primary
45537,2553,primary
45939,4150,side
46082,7940,primary
46231,7143,primary
46245,4966,primary
46299,1788,primary
46415,4677,primary
46475,19140,primary
46483,19310,primary
46532,2224,primary
46707,11077,main
46742,16295,primary
46792,5125,side
47051,18836,primary
47132,3285,primary
47314,19387,primary
47555,7014,side
47555,7679,appears
48057,17056,primary
48291,19190,main
48291,16060,main
48345,17828,side
48350,17828,side
48499,19536,primary
48606,19495,side
48766,10137,primary
48979,10391,primary
49004,4414,side
49049,19169,primary
49069,12037,side
49255,19309,side
49561,6349,primary
49574,19397,primary
49880,9147,main
50148,16756,side
50448,19535,primary
50735,11993,primary
50751,2163,primary
50779,18164,side
50814,6667,side
51096,19850,primary
51149,16038,side
51149,15537,side
51209,1600,main
51279,19193,primary
51318,1163,primary
51327,19866,primary
51435,6031,primary
51601,19912,side
51677,7700,side
51890,869,appears
52084,13979,primary
52162,1118,side
52211,8732,main
52278,1636,side
52281,18180,primary
52321,17608,side
52601,19864,primary
52713,2045,side
52778,19027,primary
52866,4963,primary
52934,4140,primary
53075,15764,primary
53369,1662,side
53416,19282,side
53610,1792,primary
53878,20179,main
54240,6182,primary
54419,923,primary
54540,18164,side
54747,18101,primary
54767,4501,primary
54782,18082,primary
54835,7007,primary
54862,791,primary
54880,20315,primary
55173,7148,primary
55177,7148,primary
55250,613,primary
55267,5294,primary
55309,19925,primary
55443,1983,primary
55443,1984,primary
55564,16106,primary
55569,15744,primary
55691,402,side
55695,20491,primary
55744,16869,primary
55871,20541,primary
55950,1134,side
56563,18334,appears
56673,5318,primary
56858,2438,primary
56970,20212,main
57328,7886,primary
57370,8214,side
57441,19269,primary
57560,5145,primary
57847,449,primary
58469,2583,side
58477,20833,primary
58661,4499,primary
58799,2922,primary
59144,12546,primary
59254,13246,primary
59451,19715,side
59477,3710,main
59570,10567,primary
60057,8167,side
60167,21857,primary
60167,20860,side
60343,3811,side
60406,6803,primary
60446,5468,primary
60771,19494,side
60846,1679,primary
61066,6557,primary
61468,14775,primary
61494,21225,side
61512,7642,primary
61593,19817,primary
61780,19626,primary
62034,523,primary
62034,8006,primary
62099,17132,primary
62166,13403,primary
62723,19848,side
62886,18953,side
63036,21536,primary
63140,21645,primary
63187,21296,primary
63295,21345,main
63345,10546,side
63345,12893,side
63345,15283,primary
63363,21133,primary
63575,21707,side
63720,20799,primary
63788,21302,main
63862,21745,primary
63937,12616,main
64065,284,appears
64065,303,appears
64065,311,appears
64065,334,appears
64065,411,appears
64065,502,appears
64065,888,appears
64065,889,appears
64065,1364,appears
64065,1414,appears
64065,1427,appears
64065,1723,appears
64065,1798,appears
64065,1828,appears
64065,1829,appears
64065,1841,appears
64065,1860,appears
64065,1929,appears
64065,2034,appears
64065,2040,appears
64065,2043,appears
64065,2044,appears
64065,2045,appears
64065,2047,appears
64065,2048,appears
64065,3083,appears
64065,5933,appears
64065,16640,appears
64065,2261,appears
64065,14022,appears
64065,5896,appears
64065,9426,appears
64065,24002,appears
64065,3100,appears
64065,8549,appears
64065,6985,appears
64065,17642,appears
64065,18970,appears
64065,8670,appears
64065,9609,appears
64065,9610,appears
64065,10732,appears
64065,4701,appears
64065,7370,appears
64065,8666,appears
64065,20802,appears
64065,13802,appears
64065,20540,appears
64105,4074,primary
64105,4071,primary
64453,21334,primary
64564,20079,primary
64584,21521,side
64596,21649,side
64678,19841,side
64716,17940,primary
64741,3038,side
64746,16521,primary
64812,3601,primary
64812,3599,primary
64812,3598,primary
64865,10106,side
64872,21922,primary
64970,14235,primary
65133,21062,primary
65173,21952,primary
65270,22042,primary
65340,15128,side
65444,12194,primary
65611,13917,side
65620,4403,primary
65666,22174,primary
66006,7386,side
66015,21928,primary
66015,6875,primary
66155,22230,primary
66229,22237,primary
66245,22245,primary
66370,18560,primary
66831,6088,primary
67276,12635,primary
67655,22524,appears
67674,22514,primary
67730,17728,primary
67730,22559,primary
67878,14682,primary
67909,9555,side
68097,2797,primary
68252,9554,side
68303,470,side
68332,15790,side
68336,18553,primary
68417,22631,appears
68538,22250,primary
68696,22706,primary
68799,2012,primary
68846,2305,primary
68852,2305,primary
68879,10335,primary
69647,3819,primary
69685,18397,side
69757,15981,main
69795,7136,primary
69872,12705,primary
69965,1318,primary
69987,4635,primary
70071,6768,primary
70487,4430,primary
70569,14392,side
70853,1865,primary
71112,15586,primary
71207,7290,primary
71730,5674,primary
71730,7461,primary
71900,1521,side
71935,4643,side
71935,4666,main
72069,23288,primary
72153,22796,primary
72153,24343,primary
72156,23314,side
72399,4452,primary
72476,22995,primary
72504,2195,primary
72522,23388,primary
72531,22741,main
72689,1182,primary
72811,23448,main
72885,7289,main
72976,12118,primary
72978,12118,primary
73028,22783,side
73070,14121,side
73165,10315,primary
73255,3117,primary
73464,1813,side
73560,17936,side
73570,7880,main
73805,3688,primary
74194,4757,primary
74243,24143,primary
74523,2078,side
74781,6620,primary
74992,6881,primary
75596,10172,main
75954,6871,primary
76135,20465,side
76297,24417,primary
76394,6932,side
76773,24607,side
77036,13759,primary
77103,23736,side
77267,22172,primary
77526,8532,primary
77683,9922,primary
77705,6441,main
77745,6587,primary
77880,24803,primary
77880,26485,side
78091,6169,primary
78736,3175,primary
79011,22702,primary
79701,299,side
79974,4091,primary
80059,7646,side
80291,4332,primary
80490,23742,side
80490,25513,appears
80516,25340,primary
80672,25356,side
81182,12133,primary
81217,5577,primary
81334,9601,side
81839,25500,side
81893,687,side
81896,6627,primary
81950,5661,primary
81959,5661,primary
81979,5661,side
82094,19243,primary
82094,19243,primary
82094,19243,primary
82094,19243,primary
82094,19243,primary
82426,19997,primary
82738,2656,primary
82904,25776,primary
82935,21824,primary
83137,12476,appears
83238,25198,side
83266,5314,primary
83353,11292,appears
83455,4507,side
83507,25349,primary
83550,15574,side
83767,25719,primary
83963,20431,side
83982,1502,side
84405,5576,primary
84649,20616,primary
84957,284,side
85000,5937,side
85323,26508,primary
85443,18251,primary
85459,26560,primary
85476,26566,side
85597,23290,side
85597,23772,side
85597,22880,side
85604,19153,side
85618,10284,primary
85714,10422,side
86090,5950,main
86094,1554,primary
86194,2311,primary
86221,16802,appears
86235,18058,side
86428,7633,side
86453,5684,appears
86490,5919,primary
86492,5919,primary
86502,20428,primary
86510,5919,primary
86549,26532,appears
86636,25999,side
86686,26893,primary
86720,23567,primary
86720,23492,primary
86720,23548,primary
86794,18422,primary
86993,192,side
87160,26989,primary
87279,14086,main
87375,21289,side
87449,24241,side
87490,27186,primary
87503,27186,appears
87732,26238,side
87734,7249,side
87766,27434,primary
88006,9409,side
88154,21477,side
88335,25060,primary
88464,20189,primary
88836,10271,side
88837,10271,side
89118,28081,primary
89141,21143,primary
89291,28118,primary
89492,24604,primary
89622,28196,side
89732,20462,primary
89895,26391,primary
89922,27073,primary
90059,28339,side
90078,27938,main
90268,6391,primary
90285,13884,primary
90310,13884,primary
90584,28268,side
90638,28487,main
90692,26664,primary
90967,15147,side
90989,8470,primary
91081,28585,main
82,6173,primary
115,15238,primary
169,6173,appears
246,2341,side
246,2339,side
247,2341,side
252,2342,appears
252,2344,side
441,11921,primary
441,27747,primary
537,4060,primary
775,10951,main
775,14340,main
775,12171,main
775,4670,main
775,25915,main
821,3125,primary
838,5802,primary
879,2693,side
1475,5687,primary
1545,3306,primary
1579,2626,primary
1645,1586,main
1755,188,primary
1755,189,primary
1771,1473,primary
1860,752,primary
2258,7985,primary
2444,298,appears
2574,4163,primary
2590,4375,primary
2629,3526,primary
2664,1081,primary
2664,6599,primary
2733,7507,primary
2813,6318,primary
2857,487,side
2866,4846,side
2951,822,primary
3006,1280,primary
3006,2114,primary
3011,85,primary
3011,2796,primary
3043,1320,primary
3150,4429,side
3253,2654,primary
3330,590,primary
3546,12369,side
3546,7602,side
3699,6385,primary
3928,777,primary
3930,1474,primary
3930,2959,primary
4076,4840,main
4104,4623,primary
4306,7239,side
4347,2282,primary
4366,3751,primary
4372,3347,primary
4936,1561,primary
4936,1562,primary
4936,1563,primary
5109,302,primary
5142,7302,primary
5235,851,primary
5235,14154,primary
5253,9499,primary
5270,1339,primary
5270,2058,side
5270,3401,appears
5374,10041,primary
5422,4754,primary
5422,2757,side
5722,7568,main
6061,2368,appears
6301,10715,primary
6467,5328,primary
6488,10636,side
6811,4031,primary
6891,3371,primary
6941,3884,primary
7118,8466,primary
7120,10860,main
7138,495,primary
7606,836,primary
7611,836,primary
7657,1447,primary
7779,786,primary
7911,3402,primary
8247,2617,primary
9152,2091,primary
9537,5513,primary
9655,1884,primary
9756,1063,primary
10008,7101,primary
10103,24275,appears
10103,10793,primary
10197,20270,primary
10197,7014,primary
10197,18334,appears
10197,7679,appears
10208,188,appears
10237,4239,side
10306,309,side
10306,479,side
10306,491,side
10413,1410,primary
10651,2799,primary
10687,17743,side
10687,6438,side
10857,11086,main
10978,945,side
11151,2713,main
11191,477,primary
11239,5922,side
11246,2791,main
11501,273,primary
11501,1708,side
11587,12274,side
11659,1170,appears
11659,1964,appears
12725,11224,primary
12943,12102,primary
13102,1545,primary
13102,1545,primary
13102,1545,primary
13102,1545,primary
13206,9720,primary
13369,1849,primary
13379,2343,side
13404,306,primary
13404,306,primary
13404,306,primary
13426,4622,main
13426,7560,appears
13520,6041,primary
13556,198,primary
13556,458,primary
13896,11752,primary
13951,12000,primary
13960,3929,primary
13973,3269,primary
14130,6972,primary
14167,1472,primary
14402,1665,primary
14515,337,side
14541,768,main
14541,7573,main
14688,1179,side
14688,5575,side
14688,3789,side
14722,60,primary
14945,5442,primary
15084,12856,primary
15084,14551,primary
15084,18635,appears
15104,3696,primary
15122,20,side
15122,90,side
15311,12841,side
15345,3484,primary
15350,920,primary
15384,13980,primary
15547,1938,primary
16015,3510,main
16083,12482,primary
16086,12482,primary
16239,3089,primary
16428,9790,primary
16992,11928,side
17004,13992,main
17115,10619,primary
17450,3687,primary
17536,12288,side
17553,15032,primary
17555,10694,appears
17639,15119,primary
18092,14373,side
18251,14253,primary
18526,7653,primary
18607,15086,primary
18626,10299,primary
18858,4784,primary
18929,1999,main
19007,4685,primary
19007,4687,primary
19007,4686,primary
19123,13066,primary
19284,8598,primary
19408,3072,primary
19426,1556,primary
19561,3401,primary
19701,14889,main
19750,10186,primary
20042,5934,primary
20069,9807,primary
20077,4665,primary
20077,9966,primary
20087,7091,primary
20237,6192,primary
20237,5716,primary
20237,3055,side
20237,2356,appears
20263,4634,primary
20565,13188,primary
20597,13188,primary
20748,13188,primary
20795,9803,primary
20801,5955,primary
20906,12377,side
21087,15861,primary
21154,2527,primary
21158,3681,primary
21178,2016,side
21226,14767,primary
21230,9104,side
21380,4126,primary
21828,12524,side
21844,12992,primary
22282,10463,primary
22412,9767,side
22462,15284,primary
22533,6819,side
22692,14526,primary
22709,250,primary
22879,15688,primary
23269,14888,side
23465,13495,primary
23864,8510,primary
24041,15645,primary
24314,13099,primary
24357,7722,primary
24545,12557,primary
24660,2294,side
24854,7480,primary
25097,4124,primary
25205,15900,main
25418,2442,primary
25659,1891,primary
25663,1891,side
25716,9637,primary
25721,8231,primary
25721,4259,primary
25959,16624,side
26007,15907,primary
26054,9905,primary
26175,13815,main
26302,12384,primary
26437,3403,side
26761,11639,primary
26761,12865,primary
26881,2555,primary
26967,144,primary
26967,15146,primary
27035,10804,side
27048,12037,primary
27430,5302,side
27487,511,primary
27487,512,primary
27542,16515,primary
27775,12586,primary
27883,768,side
27991,15826,primary
28016,2514,side
28085,430,primary
28085,2125,primary
28160,16899,primary
28704,6957,primary
28757,660,primary
28930,725,primary
28959,14703,primary
29011,2835,main
29016,2835,side
29077,1009,primary
29077,11340,primary
29161,3612,primary
29336,4004,primary
29366,15918,side
29366,15680,primary
29412,12211,primary
29505,16657,primary
29543,967,primary
29543,1496,primary
29683,11710,primary
29831,15935,primary
29901,1603,side
30238,16106,primary
30380,2836,side
30456,2836,appears
30607,3525,primary
30665,4993,side
30724,10245,primary
30862,4145,primary
30929,887,side
31015,7622,primary
31101,3454,primary
31385,648,primary
31385,1756,primary
31385,2016,appears
31533,16629,primary
31815,792,side
31968,17115,side
32120,199,primary
32140,17048,main
32610,17601,primary
33001,9728,primary
33008,17650,primary
33267,16905,primary
33302,486,primary
33303,486,primary
33430,17712,side
33435,5255,side
33435,5254,primary
33619,6711,primary
33722,13871,side
33723,1180,primary
33749,10565,primary
33800,621,primary
33971,817,side
34022,11109,primary
34315,11620,side
34376,3214,side
34473,7902,primary
34569,9736,primary
34918,3227,primary
35016,6179,side
35429,2684,side
35683,15734,side
35822,597,appears
35947,1980,primary
36264,300,side
36318,18048,primary
36702,694,side
36863,5782,side
36874,8094,side
36877,1021,main
36877,2193,main
37000,14194,primary
37305,1426,primary
37380,7526,primary
37461,8461,primary
37540,2999,primary
37793,7721,primary
37793,18717,appears
37838,11960,main
37964,8079,primary
38205,3066,side
38238,3066,side
38742,3271,side
39129,18237,side
39366,2790,primary
39452,7749,primary
39460,10046,primary
39470,10046,side
39543,21913,side
39543,18353,primary
39675,1483,side
39785,7023,side
39975,7117,primary
40030,4991,primary
40031,4991,primary
40041,7000,primary
40085,1046,side
40180,7585,side
40198,4308,side
40265,445,side
40418,113,primary
40421,113,primary
40458,15080,side
40481,2412,primary
40593,8024,primary
40631,1752,primary
40915,8524,side
41350,18662,primary
41593,6606,appears
41703,6389,side
41771,18705,primary
42457,7395,side
42693,2651,primary
42728,883,primary
42760,2447,primary
42788,7660,side
43185,13458,side
43185,13459,appears
43609,13627,primary
43613,13627,primary
43671,18027,side
43941,546,side
43941,2519,side
43941,2789,side
43941,2518,appears
44057,6956,primary
44109,767,side
44414,6381,primary
44426,3241,primary
44527,16106,primary
44530,19047,primary
44776,17988,side
45035,9721,primary
45100,11164,side
45181,11624,primary
45261,385,primary
45280,9835,primary
45911,5297,side
45911,26460,primary
46084,7940,side
46217,2687,side
46572,4366,primary
46584,4394,main
46609,3314,main
46614,3323,side
46693,345,side
46949,16687,primary
46949,21056,primary
46949,23089,appears
46949,20565,primary
46949,16689,primary
46949,23088,side
46949,25191,primary
46949,25191,side
46949,25191,appears
46949,16690,side
46949,27756,primary
46949,16668,primary
47034,13786,side
47108,17672,primary
47202,7734,primary
47261,18581,primary
47379,19080,primary
47406,19345,primary
47434,6326,side
47465,15250,primary
47480,10809,side
47525,3335,primary
47525,3337,side
47659,4204,side
47736,19345,primary
47855,1720,primary
47868,12557,side
48024,7746,primary
48207,1764,main
48282,2268,primary
48349,17828,side
48591,4763,primary
48768,10137,side
48832,4012,primary
48856,5317,primary
48856,10546,primary
48872,5780,side
49039,3674,primary
49119,17600,primary
49258,19309,appears
49532,9982,primary
49908,1253,primary
50503,5519,main
50639,19625,primary
50864,3151,side
50931,13663,main
51082,5190,primary
51136,7313,primary
51609,4663,appears
51762,16681,appears
51962,4873,primary
51962,21101,appears
51962,4870,primary
51962,21117,appears
52149,16497,primary
52181,2463,primary
52248,15041,primary
52249,18715,primary
52352,17021,primary
52389,13707,main
52450,2056,side
52611,19971,primary
52706,2045,side
52732,1290,main
52759,19030,primary
52812,19028,side
53062,18064,primary
53062,2339,appears
53110,18334,primary
53122,4187,main
53399,18796,primary
53639,16106,primary
53648,10097,primary
53811,120,main
53887,20127,primary
53914,1065,side
53990,14200,primary
53999,13381,primary
54395,18872,side
54464,1157,side
54541,18164,side
54565,19684,side
54672,20314,primary
55019,19925,primary
55102,24872,side
55102,22105,side
55102,22282,side
55102,20433,side
55102,22106,primary
55102,25673,appears
55191,10229,primary
55228,95,primary
55295,2312,primary
55457,20602,side
55457,20604,side
55457,27092,primary
55622,15118,side
55952,1134,appears
56011,619,primary
56295,7008,primary
56387,247,primary
56435,20415,primary
56451,324,primary
56451,1518,side
56644,10302,primary
56948,20144,primary
56997,6978,primary
57056,20692,main
57130,2948,primary
57349,20375,primary
57692,20728,primary
57740,20106,primary
57906,20487,side
57947,8156,main
58001,18695,main
58062,9644,main
58434,21712,side
58434,16473,side
58607,16369,side
58614,10044,primary
58614,16369,primary
58614,12610,side
58629,16438,primary
58629,10044,primary
58629,12610,primary
58693,3717,primary
58870,20734,primary
58881,20364,main
58912,5266,main
59124,891,side
59147,12546,appears
59306,8033,side
59362,3234,side
59785,587,side
59789,595,primary
59826,638,side
59909,267,primary
59989,5350,side
60083,6327,primary
60095,3317,primary
60525,19990,primary
60534,4560,primary
60572,2532,primary
60720,21100,primary
60827,12418,side
60979,142,primary
61015,20975,side
61099,19990,main
61276,3066,side
61582,21068,primary
61707,18344,side
62264,11804,primary
62334,20266,primary
62599,21408,primary
62655,21411,main
62807,21544,primary
62905,20381,primary
62928,21510,primary
62968,14709,primary
63091,4873,main
63154,3781,side
63154,2924,side
63204,21003,side
63397,7796,side
63403,7796,side
63497,15493,side
63497,12260,side
63706,19903,main
63766,11553,primary
63771,13216,primary
63831,21465,main
63831,28538,main
63831,28537,main
63831,23744,main
63869,21530,primary
63904,21708,main
63979,1674,primary
64066,21770,primary
64235,21791,main
64369,6843,side
64473,21787,primary
64651,21576,primary
64819,21919,primary
64820,21919,main
64863,18728,primary
64916,6902,primary
64927,21921,primary
65161,21934,primary
65176,21952,primary
65299,5232,primary
65324,21713,primary
65537,22138,primary
65606,10264,primary
65606,10263,primary
65642,21151,primary
65793,9410,primary
65944,2174,primary
66322,8541,primary
66430,20695,primary
66515,7319,appears
66673,9882,main
66884,3999,side
67065,21757,primary
67177,8492,primary
67220,21497,primary
67222,2119,side
67389,7299,appears
67479,22480,primary
67958,5866,primary
68078,22208,primary
68272,6248,primary
68273,6248,primary
68331,9730,side
68331,15790,side
68331,15791,side
68331,15784,primary
68478,5747,primary
68558,4878,primary
68558,5079,primary
68629,510,primary
68735,6550,side
68889,7440,primary
69150,23,side
69418,4825,side
69576,7233,primary
69576,2200,side
69576,7234,primary
69656,16983,primary
69710,10178,side
69762,12705,primary
69845,4478,side
70031,19621,primary
70093,12559,side
70106,17722,primary
70106,17722,primary
70243,4922,side
70529,21987,primary
70659,1146,primary
70880,23080,primary
71237,10485,primary
71586,15422,main
71857,1521,side
72028,17865,primary
72028,23312,side
72032,2894,side
72080,22598,primary
72244,745,main
72244,746,main
72244,747,primary
72328,7448,primary
72410,4453,primary
72638,23424,primary
72787,1300,primary
72787,1301,primary
72787,4059,primary
73094,3144,appears
73194,2697,side
73194,2696,side
73475,20972,main
73844,10169,primary
73890,23995,primary
73931,24043,primary
74037,8641,primary
74371,24185,primary
74563,7692,primary
74652,23189,primary
74770,2483,side
75144,24320,primary
75144,25813,primary
75512,2947,primary
75702,21108,side
75708,7126,primary
75769,23312,primary
76090,19608,primary
76187,18236,side
76326,11432,primary
77345,522,primary
77592,10018,primary
77641,11182,primary
77679,12331,primary
77693,24725,main
77774,6299,side
77777,6299,side
77811,4697,primary
78083,23985,side
78246,24898,main
78256,4266,primary
78256,4268,primary
78385,24928,primary
78525,1263,primary
78604,24977,primary
78628,5333,primary
78657,1886,primary
78756,24972,primary
78780,4919,primary
78801,11559,side
79059,8163,primary
79149,12871,primary
79179,25110,primary
79192,25110,primary
79491,19920,side
79523,10069,primary
79605,10475,side
79640,24878,primary
79762,299,side
79791,299,side
80061,7646,side
80072,2662,side
80154,3104,primary
80163,17715,primary
80185,25288,primary
80208,21674,primary
80361,25305,main
80463,11908,side
80595,4092,side
80706,20903,primary
80725,3549,side
80742,2834,primary
81040,5635,side
81050,23630,main
81212,7531,primary
81225,20408,primary
81566,25489,primary
81579,25055,side
81705,17752,primary
81785,25534,primary
81818,6914,primary
81997,65,side
82226,25559,primary
82272,10267,side
82296,16974,primary
82445,25665,side
82560,24928,side
82651,22398,primary
82852,152,primary
82970,3115,side
83099,7986,side
83117,11303,primary
83134,12476,side
83383,25784,primary
83409,25911,primary
83484,25349,side
83484,16130,side
83508,25349,primary
83551,14384,primary
83687,25963,primary
83877,26000,side
83976,26036,main
84128,12088,side
84182,22135,primary
84857,21721,primary
84923,20928,primary
84923,27170,primary
84938,6005,primary
84998,892,side
85210,25725,primary
85444,26559,primary
85561,26604,primary
85820,11652,primary
85849,26346,primary
86216,16802,side
86259,26415,main
86733,20428,primary
87012,20728,side
87316,14498,side
87413,21289,side
87603,24798,main
87649,27327,primary
87663,27071,primary
87675,27381,primary
87693,24240,side
87749,27286,primary
87874,27467,primary
87897,26902,primary
87909,27491,side
87915,20959,side
88156,11173,primary
88557,12506,side
88630,27936,side
88755,27637,primary
88815,21778,side
88873,22699,main
88942,7230,primary
88942,7230,primary
89055,28030,main
89065,26952,primary
89146,21143,primary
89223,18799,primary
89253,28105,primary
89253,22812,main
89499,17262,primary
89521,28168,primary
89746,26845,primary
89813,28285,primary
90109,27379,primary
90170,28354,primary
90710,28516,primary
90727,28520,primary
90928,28564,primary
90956,6394,main
459,3746,primary
547,3770,side
743,7382,primary
1271,2956,primary
1476,5687,primary
1523,7261,primary
1672,7058,primary
1679,5036,primary
1687,3360,primary
1688,3360,primary
1710,4114,primary
1851,4226,appears
1851,4425,primary
2048,141,main
2048,6620,main
2048,6086,main
2111,3539,main
2154,1434,primary
2276,2342,primary
2276,2344,appears
2312,16190,appears
2312,7747,side
2329,3954,side
2390,298,main
2390,1111,appears
2460,298,appears
2462,298,appears
2520,3691,primary
2586,803,primary
2618,3526,primary
2735,5515,primary
2767,466,side
2897,487,side
2897,20802,side
2989,1037,side
3029,840,main
3029,5575,appears
3057,80,side
3057,458,side
3186,1405,primary
3222,824,primary
3381,4896,primary
3454,343,primary
3835,4147,primary
3965,2563,primary
3969,4314,primary
4102,515,side
4102,810,side
4102,5922,primary
4102,17012,primary
4155,172,primary
4539,496,side
4540,496,side
4581,1306,side
4581,1913,primary
4581,3970,primary
4849,1396,primary
4954,4681,primary
4954,4683,primary
4954,4682,primary
4954,26659,primary
5163,12033,side
5163,6458,side
5364,6316,side
5497,121,side
5515,3481,primary
5577,3671,primary
5665,315,side
5774,217,primary
5807,9862,primary
5949,1898,primary
5949,24275,appears
6001,5230,primary
6037,266,appears
6037,2932,side
6275,6990,primary
6409,750,primary
6426,4504,primary
6557,156,side
6649,13,primary
6687,8447,primary
6848,8606,primary
6860,3921,main
6879,3884,appears
6879,4356,primary
6890,3371,primary
7097,7320,appears
7121,10860,primary
7209,1181,primary
7209,2367,primary
7295,1365,primary
7365,242,primary
7547,6359,primary
7616,2009,primary
7683,213,side
7683,214,side
7835,3663,primary
7842,3663,primary
7871,1170,primary
7871,27682,primary
8056,6108,primary
8123,7534,primary
8463,221,side
8483,3113,primary
8607,4495,primary
8883,569,primary
9102,11384,primary
9309,11483,primary
9444,602,primary
9490,18130,primary
9490,12246,primary
9490,10680,side
9628,1832,primary
9632,1884,primary
9639,424,primary
9656,1884,primary
9700,6374,primary
10098,5909,primary
10241,5390,side
10452,7066,side
10500,98,primary
10521,11869,primary
10614,7881,primary
10614,10984,primary
10712,3494,side
10926,10415,side
10983,10979,side
11101,11068,side
11137,2969,main
11275,7849,side
11275,10231,side
11275,12794,appears
11275,2632,side
12456,4785,main
12641,6435,primary
12761,572,side
12761,577,side
12761,11443,side
12796,2347,primary
12872,99,main
13022,125,primary
13022,1403,primary
13037,700,primary
13111,10933,side
13116,10933,side
13174,645,primary
13246,18861,primary
13246,11778,primary
13693,7840,primary
13857,5885,primary
13907,4040,primary
13956,12369,primary
13956,21739,side
13956,19119,side
13991,3155,primary
14194,5964,primary
14530,3161,side
14558,5000,primary
14581,7688,side
14584,7688,side
14875,13906,primary
15039,3825,main
15158,12797,side
15208,78,side
15208,14039,primary
15254,3594,primary
15292,4102,side
15589,1529,primary
15589,2161,primary
15891,3201,primary
16026,3479,primary
16402,7294,primary
16517,2816,primary
16619,3807,primary
16774,14563,primary
16833,14414,main
16865,18152,primary
16865,14267,side
16865,19545,side
16865,15395,side
17080,13718,side
17135,599,side
17243,14365,primary
17446,10665,primary
17525,128,side
17525,129,side
17883,13055,primary
17884,13055,primary
18223,4253,primary
18559,7451,primary
18710,15420,primary
18723,4807,primary
18746,696,primary
18746,1383,primary
18746,4563,primary
18746,4565,primary
18746,4566,primary
18746,4564,primary
18746,23945,primary
18746,23944,primary
18748,696,primary
18748,1383,primary
18748,4563,primary
18748,4565,primary
18748,4566,primary
18748,4564,primary
18748,23945,primary
18748,23944,primary
18806,15087,main
19167,4017,primary
19171,14484,primary
19569,6650,main
19610,15456,primary
19858,14614,side
19938,1517,primary
19938,1523,primary
20146,8424,primary
20292,14763,primary
20697,2239,primary
20905,12377,side
21071,2016,side
21220,7010,primary
21228,14767,primary
21251,13391,primary
21322,4021,side
21322,14019,side
21322,7595,side
21387,5841,side
21441,14886,side
21452,9595,primary
21505,2235,primary
21624,3673,primary
21624,3672,primary
21636,13321,primary
21701,15955,side
21714,12658,side
22002,10271,primary
22165,1621,primary
22261,2455,primary
22269,12303,primary
22423,3946,primary
22672,6236,primary
22685,14526,primary
22860,6808,primary
23472,14010,side
23512,4230,primary
23722,14493,side
23722,17090,primary
23928,41,primary
23965,15343,primary
24101,9877,primary
24184,13428,primary
24247,13043,primary
24310,13137,primary
24557,12372,side
24743,12708,primary
24830,2807,primary
25231,6846,primary
25314,11245,primary
25314,11244,primary
25392,2097,primary
25392,2098,primary
25422,3207,primary
25447,3213,primary
25518,14640,primary
25549,13850,primary
25907,2627,primary
26125,2300,side
26125,11257,primary
26258,10105,primary
26258,8043,side
26347,14548,appears
26347,2516,side
26645,15127,side
26742,14680,main
26871,15070,main
27435,5301,primary
27435,5302,primary
27470,8170,primary
27532,1363,primary
27848,14399,side
28084,430,primary
28084,2125,side
28172,16754,primary
28516,10237,side
28697,3671,side
28783,6510,side
28837,14287,primary
28858,5223,primary
29057,11985,primary
29274,9793,primary
29492,4408,primary
29523,16511,primary
29601,3829,primary
29612,1641,main
29809,16929,primary
29852,15733,primary
29943,607,primary
29943,1653,primary
30059,3556,primary
30133,13631,side
30273,4509,primary
30342,3266,side
30532,2360,primary
30534,2360,primary
30692,5153,primary
30805,17177,primary
30831,1613,side
31311,12986,primary
31497,10988,main
31497,3808,main
31497,9206,main
31497,5558,main
31497,11240,main
31713,7845,side
31808,11605,primary
31819,4942,side
31859,10472,primary
31988,11385,primary
32035,17337,primary
32142,17398,primary
32168,584,primary
32518,10826,primary
32587,13905,primary
32587,26047,primary
32589,13905,side
32709,10797,primary
32709,2390,primary
32884,16640,side
32884,24002,side
33036,826,primary
33207,17677,primary
33216,15423,main
33326,1451,side
33366,12714,side
33589,7291,side
33614,1923,primary
33920,1492,primary
33920,4506,primary
34009,43,main
34009,129,main
34173,7,side
34833,9910,side
34833,9910,primary
34899,1313,primary
